year,value,source,methodology_flag,provisional_flag
1995,4.13057186640945,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
1996,4.57994422900289,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
1997,4.21889006913233,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
1998,3.90764746379543,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
1999,3.49017753869546,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
2000,3.15926513097762,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
2001,3.22549035188036,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
2002,3.11036172325334,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
2003,3.20735540720265,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
2004,3.18594698304908,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
2005,2.94567227515179,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
2006,2.9429551635864,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
2007,3.041865670976,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
2008,3.02875898082786,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
2009,3.10059841918842,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
2010,3.09200838670805,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
2011,2.97569483968178,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
2012,3.04872937148888,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
2013,3.02454277578135,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
2014,3.02713651853573,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
2015,3.0851863436743,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
2016,3.2462890783797,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
2017,3.29751177575275,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
2018,3.296959452726,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
2019,3.31502440184845,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
2020,3.71114888236172,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
2021,3.78266528758294,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
2022,3.89806570970786,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
2023,3.83754974792513,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
2024,3.72451065844835,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
