year,value,source,methodology_flag,provisional_flag
2009,90.8209023233265,"World Bank WDI [SP.URB.TOTL.IN.ZS], lastupdated 2026-04-08",,
2010,90.9930051940977,"World Bank WDI [SP.URB.TOTL.IN.ZS], lastupdated 2026-04-08",,
2011,91.1072286738406,"World Bank WDI [SP.URB.TOTL.IN.ZS], lastupdated 2026-04-08",,
2012,91.2041217246797,"World Bank WDI [SP.URB.TOTL.IN.ZS], lastupdated 2026-04-08",,
2013,91.3014507719473,"World Bank WDI [SP.URB.TOTL.IN.ZS], lastupdated 2026-04-08",,
2014,91.3975345472954,"World Bank WDI [SP.URB.TOTL.IN.ZS], lastupdated 2026-04-08",,
2015,91.4923019108628,"World Bank WDI [SP.URB.TOTL.IN.ZS], lastupdated 2026-04-08",,
2016,91.5856817228217,"World Bank WDI [SP.URB.TOTL.IN.ZS], lastupdated 2026-04-08",,
2017,91.6776028433824,"World Bank WDI [SP.URB.TOTL.IN.ZS], lastupdated 2026-04-08",,
2018,91.7679941327998,"World Bank WDI [SP.URB.TOTL.IN.ZS], lastupdated 2026-04-08",,
2019,91.8567844513802,"World Bank WDI [SP.URB.TOTL.IN.ZS], lastupdated 2026-04-08",,
2020,91.9439026594897,"World Bank WDI [SP.URB.TOTL.IN.ZS], lastupdated 2026-04-08",,
2021,92.0292776175651,"World Bank WDI [SP.URB.TOTL.IN.ZS], lastupdated 2026-04-08",,
2022,92.112838186126,"World Bank WDI [SP.URB.TOTL.IN.ZS], lastupdated 2026-04-08",,
2023,92.1945132257907,"World Bank WDI [SP.URB.TOTL.IN.ZS], lastupdated 2026-04-08",,
2024,92.2742315972952,"World Bank WDI [SP.URB.TOTL.IN.ZS], lastupdated 2026-04-08",,
