year,value,source,methodology_flag,provisional_flag
1987,8.65561213174041,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
1988,8.43888848320251,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
1989,8.25943829562004,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
1990,8.16488254727689,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
1991,9.16272830802187,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
1992,9.08922702257989,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
1993,7.92947970299973,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
1994,7.44478422975848,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
1995,6.9674031262015,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
1996,5.01955878065988,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
1997,5.0065502183351,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
1998,5.39423186674798,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
1999,5.29404331977604,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
2000,5.08296243051118,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
2001,4.06242026416145,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
2002,4.06503324753284,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
2003,4.09477533093825,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
2004,3.75826582540335,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
2005,3.92221193789503,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
2006,3.71204514365714,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
2007,3.55057108879902,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
2008,3.42443226132978,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
2009,3.69712695588486,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
2010,3.47828463189786,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
2011,3.62618323583881,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
2012,3.27493353961752,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
2013,3.47337532789926,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
2014,3.94662062999462,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
2015,3.7094042753649,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
2016,4.19908937129196,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
2017,4.28097161377037,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
2018,3.92743592461123,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
2019,3.987812171379,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
2020,4.04542684409947,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
2021,3.50586436813615,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
2022,3.23467925849162,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
2023,3.49022733362425,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
2024,3.91236351235161,"World Bank WDI [NV.AGR.TOTL.ZS], lastupdated 2026-04-08",,
